rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,train/,learning_rate,loss,n_updates
,18.1,-10.0,0.93,,1568,67,459,31231,,0.0001,0.498,5307.0
,18.1,-9.85,0.93,,1572,67,460,31292,,0.0001,0.707,5322.0
,18.1,-9.86,0.929,,1576,67,461,31375,,0.0001,0.975,5343.0
,17.7,-9.64,0.929,,1580,67,462,31404,,0.0001,0.362,5350.0
,17.7,-9.85,0.929,,1584,67,463,31438,,0.0001,0.717,5359.0
,17.1,-9.52,0.929,,1588,67,465,31507,,0.0001,0.958,5376.0
,17.0,-9.66,0.929,,1592,67,466,31563,,0.0001,0.174,5390.0
,16.9,-9.51,0.929,,1596,67,467,31634,,0.0001,0.632,5408.0
,16.7,-9.35,0.929,,1600,67,468,31684,,0.0001,0.18,5420.0
,16.5,-9.34,0.929,,1604,67,469,31741,,0.0001,0.475,5435.0
,16.9,-9.56,0.928,,1608,67,470,31822,,0.0001,0.642,5455.0
,17.1,-8.76,0.928,,1612,67,472,31938,,0.0001,0.0296,5484.0
,17.1,-8.76,0.928,,1616,67,473,32040,,0.0001,0.774,5509.0
,17.8,-9.8,0.928,,1620,67,474,32149,,0.0001,0.472,5537.0
,18.6,-8.17,0.927,,1624,67,475,32278,,0.0001,0.817,5569.0
,17.4,-8.94,0.927,,1628,67,476,32311,,0.0001,0.499,5577.0
,18.0,-8.96,0.927,,1632,67,478,32398,,0.0001,0.811,5599.0
,18.1,-10.3,0.927,,1636,67,479,32473,,0.0001,0.343,5618.0
,18.0,-10.3,0.927,,1640,67,480,32522,,0.0001,0.619,5630.0
,18.1,-10.3,0.927,,1644,67,481,32584,,0.0001,0.34,5645.0
,18.4,-10.5,0.926,,1648,67,482,32673,,0.0001,0.801,5668.0
,18.2,-10.5,0.926,,1652,67,483,32727,,0.0001,0.0268,5681.0
,17.7,-10.5,0.926,,1656,67,485,32781,,0.0001,0.766,5695.0
,18.6,-10.5,0.926,,1660,67,486,32942,,0.0001,0.315,5735.0
,18.7,-10.5,0.926,,1664,67,487,33018,,0.0001,0.0249,5754.0
,18.4,-10.5,0.926,,1668,67,488,33076,,0.0001,0.481,5768.0
,18.6,-10.7,0.925,,1672,67,489,33157,,0.0001,0.553,5789.0
,18.5,-10.8,0.925,,1676,67,491,33226,,0.0001,0.637,5806.0
,18.7,-11.0,0.925,,1680,67,492,33274,,0.0001,0.351,5818.0
,20.2,-10.7,0.925,,1684,67,493,33461,,0.0001,0.22,5865.0
,19.9,-10.7,0.925,,1688,67,494,33493,,0.0001,1.36,5873.0
,20.0,-10.5,0.924,,1692,67,495,33562,,0.0001,0.781,5890.0
,20.9,-10.6,0.924,,1696,67,497,33726,,0.0001,0.509,5931.0
,21.4,-10.6,0.924,,1700,67,498,33827,,0.0001,1.04,5956.0
,21.7,-10.5,0.924,,1704,67,499,33912,,0.0001,0.639,5977.0
,21.1,-10.5,0.924,,1708,67,500,33930,,0.0001,0.646,5982.0
,20.1,-11.3,0.924,,1712,67,501,33946,,0.0001,0.649,5986.0
,19.7,-11.3,0.923,,1716,67,502,34012,,0.0001,0.0147,6002.0
,19.8,-11.6,0.923,,1720,67,504,34130,,0.0001,0.764,6032.0
,19.5,-13.2,0.923,,1724,67,505,34232,,0.0001,2.59,6057.0
,20.4,-13.0,0.923,,1728,67,506,34346,,0.0001,0.708,6086.0
,20.6,-13.1,0.922,,1732,67,508,34457,,0.0001,0.597,6114.0
,22.2,-13.1,0.922,,1736,68,509,34695,,0.0001,1.11,6173.0
,22.5,-12.5,0.922,,1740,68,510,34768,,0.0001,1.42,6191.0
,22.8,-12.5,0.922,,1744,68,512,34859,,0.0001,0.339,6214.0
,22.3,-12.4,0.921,,1748,67,513,34900,,0.0001,1.1,6224.0
,22.3,-12.4,0.921,,1752,67,514,34954,,0.0001,0.182,6238.0
,22.1,-12.4,0.921,,1756,67,515,34988,,0.0001,0.431,6246.0
,20.9,-12.4,0.921,,1760,67,516,35035,,0.0001,0.555,6258.0
,20.8,-12.3,0.921,,1764,67,517,35094,,0.0001,2.24,6273.0
,21.5,-12.2,0.921,,1768,67,518,35227,,0.0001,0.881,6306.0
,21.9,-12.5,0.92,,1772,67,520,35343,,0.0001,1.41,6335.0
,21.9,-12.3,0.92,,1776,67,521,35413,,0.0001,0.354,6353.0
,21.6,-12.3,0.92,,1780,67,522,35435,,0.0001,0.73,6358.0
,20.1,-12.7,0.92,,1784,67,523,35473,,0.0001,0.301,6368.0
,20.1,-12.7,0.92,,1788,67,524,35501,,0.0001,0.609,6375.0
,19.9,-12.7,0.92,,1792,67,525,35552,,0.0001,0.325,6387.0
,20.2,-12.7,0.92,,1796,67,527,35748,,0.0001,0.654,6436.0
,20.1,-12.7,0.919,,1800,67,528,35838,,0.0001,0.165,6459.0
,20.8,-13.1,0.919,,1804,67,529,35995,,0.0001,0.341,6498.0
,21.8,-13.2,0.919,,1808,67,531,36111,,0.0001,0.59,6527.0
,22.8,-12.8,0.918,,1812,68,532,36225,,0.0001,0.781,6556.0
,23.5,-12.7,0.918,,1816,68,533,36364,,0.0001,0.763,6590.0
,23.1,-12.3,0.918,,1820,68,534,36439,,0.0001,0.49,6609.0
,22.3,-12.3,0.918,,1824,68,535,36460,,0.0001,1.1,6614.0
,23.3,-12.8,0.917,,1828,68,537,36677,,0.0001,0.781,6669.0
,23.1,-12.8,0.917,,1832,68,538,36769,,0.0001,0.657,6692.0
,22.1,-12.6,0.917,,1836,68,540,36903,,0.0001,0.779,6725.0
,22.1,-13.2,0.917,,1840,68,541,36983,,0.0001,1.38,6745.0
,22.3,-13.1,0.917,,1844,68,542,37085,,0.0001,0.186,6771.0
,22.7,-13.2,0.916,,1848,68,543,37172,,0.0001,0.814,6792.0
,22.9,-13.2,0.916,,1852,68,544,37242,,0.0001,0.692,6810.0
,26.6,-13.7,0.915,,1856,68,547,37652,,0.0001,0.481,6912.0
,27.8,-13.5,0.915,,1860,68,548,37811,,0.0001,0.47,6952.0
,29.6,-13.6,0.914,,1864,69,550,38049,,0.0001,0.759,7012.0
,28.6,-13.8,0.914,,1868,69,551,38091,,0.0001,0.609,7022.0
,28.2,-13.3,0.914,,1872,69,552,38162,,0.0001,0.177,7040.0
,28.2,-13.3,0.914,,1876,69,553,38230,,0.0001,0.747,7057.0
,29.2,-13.3,0.914,,1880,69,555,38351,,0.0001,1.35,7087.0
,29.5,-13.3,0.914,,1884,69,556,38424,,0.0001,0.938,7105.0
,31.2,-12.4,0.913,,1888,69,557,38621,,0.0001,1.21,7155.0
,32.0,-11.8,0.913,,1892,69,559,38749,,0.0001,1.38,7187.0
,31.1,-11.7,0.913,,1896,69,560,38860,,0.0001,0.0653,7214.0
,31.7,-11.9,0.912,,1900,69,561,39005,,0.0001,0.658,7251.0
,30.6,-11.6,0.912,,1904,69,562,39059,,0.0001,1.09,7264.0
,29.9,-11.4,0.912,,1908,69,564,39103,,0.0001,2.13,7275.0
,29.5,-11.8,0.912,,1912,69,565,39179,,0.0001,0.454,7294.0
,29.4,-12.2,0.912,,1916,69,566,39302,,0.0001,0.848,7325.0
,29.2,-12.4,0.911,,1920,69,567,39360,,0.0001,0.764,7339.0
,30.6,-12.7,0.911,,1924,69,569,39515,,0.0001,0.765,7378.0
,28.7,-12.4,0.911,,1928,69,570,39545,,0.0001,0.335,7386.0
,28.5,-12.4,0.911,,1932,69,571,39622,,0.0001,0.66,7405.0
,27.7,-12.3,0.911,,1936,69,572,39674,,0.0001,0.521,7418.0
,27.7,-12.3,0.911,,1940,69,573,39749,,0.0001,0.172,7437.0
,28.0,-11.7,0.91,,1944,69,574,39882,,0.0001,0.522,7470.0
,28.6,-11.9,0.91,,1948,69,576,40030,,0.0001,0.683,7507.0
,29.0,-12.1,0.91,,1952,69,577,40141,,0.0001,0.318,7535.0
,25.5,-10.7,0.91,,1956,69,578,40202,,0.0001,1.26,7550.0
,25.2,-11.0,0.909,,1960,69,580,40336,,0.0001,0.879,7583.0
,23.8,-10.9,0.909,,1964,69,581,40427,,0.0001,0.32,7606.0
,24.4,-10.9,0.909,,1968,69,582,40529,,0.0001,0.557,7632.0
,25.6,-10.9,0.908,,1972,69,584,40724,,0.0001,0.335,7680.0
,25.5,-10.9,0.908,,1976,69,585,40780,,0.0001,0.575,7694.0
,24.7,-10.8,0.908,,1980,69,586,40817,,0.0001,0.65,7704.0
,24.9,-10.9,0.908,,1984,69,587,40916,,0.0001,0.651,7728.0
,24.0,-11.8,0.908,,1988,69,588,41024,,0.0001,0.481,7755.0
,24.2,-12.1,0.907,,1992,69,590,41165,,0.0001,0.851,7791.0
,24.2,-12.1,0.907,,1996,69,591,41284,,0.0001,0.761,7820.0
,23.4,-11.9,0.907,,2000,69,592,41348,,0.0001,0.603,7836.0
,24.0,-12.1,0.907,,2004,69,593,41455,,0.0001,0.475,7863.0
,25.1,-12.3,0.906,,2008,69,595,41609,,0.0001,0.0299,7902.0
,26.0,-12.3,0.906,,2012,69,596,41775,,0.0001,1.38,7943.0
,25.4,-12.1,0.906,,2016,69,598,41844,,0.0001,0.396,7960.0
,25.7,-11.6,0.906,,2020,69,599,41930,,0.0001,0.486,7982.0
,25.2,-11.3,0.905,,2024,69,600,42034,,0.0001,1.61,8008.0
,25.6,-10.2,0.905,,2028,69,601,42106,,0.0001,0.965,8026.0
,25.4,-10.4,0.905,,2032,69,602,42165,,0.0001,0.138,8041.0
,25.5,-10.4,0.905,,2036,69,603,42221,,0.0001,2.17,8055.0
,25.9,-10.4,0.905,,2040,69,605,42334,,0.0001,0.595,8083.0
,25.3,-11.0,0.905,,2044,69,606,42409,,0.0001,0.749,8102.0
,25.9,-10.3,0.904,,2048,70,608,42625,,0.0001,1.92,8156.0
,26.0,-10.3,0.904,,2052,70,609,42743,,0.0001,0.779,8185.0
,26.7,-11.2,0.904,,2056,70,610,42869,,0.0001,1.25,8217.0
,25.7,-11.2,0.903,,2060,70,611,42904,,0.0001,1.05,8225.0
,25.6,-11.2,0.903,,2064,70,613,42990,,0.0001,0.714,8247.0
,24.9,-11.2,0.903,,2068,70,614,43015,,0.0001,0.184,8253.0
,23.6,-11.2,0.903,,2072,70,615,43089,,0.0001,0.142,8272.0
,23.6,-11.2,0.903,,2076,69,616,43137,,0.0001,0.781,8284.0
,24.5,-11.4,0.903,,2080,70,617,43263,,0.0001,0.454,8315.0
,24.0,-11.4,0.903,,2084,70,618,43315,,0.0001,2.17,8328.0
,23.8,-11.6,0.902,,2088,70,619,43408,,0.0001,0.897,8351.0
,23.4,-12.0,0.902,,2092,70,621,43509,,0.0001,0.34,8377.0
,23.7,-10.8,0.902,,2096,70,622,43656,,0.0001,0.732,8413.0
,23.9,-10.9,0.902,,2100,70,623,43733,,0.0001,0.813,8433.0
,23.8,-9.89,0.901,,2104,70,625,43835,,0.0001,0.457,8458.0
,22.9,-9.86,0.901,,2108,70,626,43896,,0.0001,0.439,8473.0
,21.6,-9.81,0.901,,2112,70,627,43935,,0.0001,0.171,8483.0
,21.6,-9.96,0.901,,2116,70,628,44006,,0.0001,0.182,8501.0
,22.6,-10.6,0.901,,2120,70,629,44187,,0.0001,0.489,8546.0
,22.6,-10.7,0.9,,2124,70,631,44290,,0.0001,1.29,8572.0
,23.1,-11.8,0.9,,2128,70,632,44417,,0.0001,0.584,8604.0
,23.6,-11.6,0.9,,2132,70,633,44528,,0.0001,0.734,8631.0
,23.9,-11.7,0.9,,2136,70,635,44611,,0.0001,0.156,8652.0
,24.2,-11.7,0.899,,2140,70,636,44755,,0.0001,0.0289,8688.0
,24.8,-11.2,0.899,,2144,70,637,44887,,0.0001,0.549,8721.0
,24.2,-11.6,0.899,,2148,70,639,45047,,0.0001,0.672,8761.0
,23.9,-11.4,0.898,,2152,70,640,45133,,0.0001,0.575,8783.0
,23.8,-11.3,0.898,,2156,70,641,45250,,0.0001,0.766,8812.0
,24.1,-11.4,0.898,,2160,70,642,45314,,0.0001,0.676,8828.0
,24.2,-11.7,0.898,,2164,70,644,45406,,0.0001,0.644,8851.0
,24.8,-11.7,0.898,,2168,70,645,45492,,0.0001,0.299,8872.0
,25.2,-11.7,0.897,,2172,70,646,45606,,0.0001,0.18,8901.0
,25.6,-11.3,0.897,,2176,70,647,45695,,0.0001,1.26,8923.0
,25.2,-11.2,0.897,,2180,70,649,45780,,0.0001,0.818,8944.0
,25.0,-11.2,0.897,,2184,70,650,45817,,0.0001,0.149,8954.0
,25.3,-11.2,0.897,,2188,70,651,45934,,0.0001,0.333,8983.0
,25.1,-11.0,0.896,,2192,70,652,46017,,0.0001,0.629,9004.0
,23.9,-12.1,0.896,,2196,70,653,46048,,0.0001,0.894,9011.0
,25.1,-11.8,0.896,,2200,70,655,46246,,0.0001,0.393,9061.0
,24.9,-12.6,0.896,,2204,70,656,46324,,0.0001,0.761,9080.0
,24.5,-12.5,0.896,,2208,70,657,46344,,0.0001,0.498,9085.0
,25.1,-12.4,0.896,,2212,70,658,46440,,0.0001,0.332,9109.0
,24.9,-12.3,0.895,,2216,70,659,46491,,0.0001,0.585,9122.0
,23.6,-12.1,0.895,,2220,70,660,46552,,0.0001,0.823,9137.0
,23.2,-11.9,0.895,,2224,70,661,46607,,0.0001,0.845,9151.0
,22.6,-11.9,0.895,,2228,70,663,46673,,0.0001,0.78,9168.0
,22.4,-11.9,0.895,,2232,70,664,46773,,0.0001,0.54,9193.0
,22.3,-11.8,0.895,,2236,70,665,46843,,0.0001,0.493,9210.0
,22.2,-12.0,0.894,,2240,70,666,46974,,0.0001,0.46,9243.0
,21.4,-12.4,0.894,,2244,70,667,47025,,0.0001,0.218,9256.0
,21.4,-12.8,0.894,,2248,70,669,47182,,0.0001,0.917,9295.0
,21.1,-12.8,0.894,,2252,70,670,47241,,0.0001,0.925,9310.0
,20.6,-12.8,0.894,,2256,70,671,47306,,0.0001,0.633,9326.0
,21.0,-12.6,0.893,,2260,70,672,47410,,0.0001,0.189,9352.0
,20.9,-12.3,0.893,,2264,70,674,47501,,0.0001,0.713,9375.0
,20.8,-12.1,0.893,,2268,70,675,47567,,0.0001,0.368,9391.0
,20.0,-12.1,0.893,,2272,70,676,47605,,0.0001,0.588,9401.0
,19.8,-12.3,0.893,,2276,70,677,47678,,0.0001,0.494,9419.0
,19.6,-12.3,0.893,,2280,70,678,47738,,0.0001,0.928,9434.0
,20.6,-12.3,0.892,,2284,70,680,47882,,0.0001,0.668,9470.0
,20.3,-11.4,0.892,,2288,70,681,47966,,0.0001,0.688,9491.0
,19.7,-11.6,0.892,,2292,70,682,47990,,0.0001,0.837,9497.0
,20.0,-11.6,0.892,,2296,70,683,48045,,0.0001,0.321,9511.0
,19.4,-11.2,0.892,,2300,70,684,48189,,0.0001,0.212,9547.0
,20.2,-11.2,0.891,,2304,70,686,48341,,0.0001,0.519,9585.0
,20.7,-11.2,0.891,,2308,70,687,48411,,0.0001,0.182,9602.0
,21.1,-11.3,0.891,,2312,70,688,48548,,0.0001,1.7,9636.0
,21.1,-10.5,0.891,,2316,70,689,48601,,0.0001,0.36,9650.0
,21.9,-10.7,0.89,,2320,70,691,48738,,0.0001,0.709,9684.0
,22.0,-10.7,0.89,,2324,70,692,48807,,0.0001,0.308,9701.0
,22.5,-10.8,0.89,,2328,70,693,48922,,0.0001,0.625,9730.0
,21.8,-10.8,0.89,,2332,70,694,48954,,0.0001,1.1,9738.0
,22.0,-10.8,0.89,,2336,70,695,49045,,0.0001,0.332,9761.0
,21.7,-10.8,0.889,,2340,70,697,49146,,0.0001,0.702,9786.0
,21.7,-10.8,0.889,,2344,70,698,49191,,0.0001,0.917,9797.0
,21.7,-10.8,0.889,,2348,70,699,49352,,0.0001,0.327,9837.0
,21.9,-10.8,0.889,,2352,70,700,49434,,0.0001,0.558,9858.0
,21.8,-10.8,0.889,,2356,70,702,49488,,0.0001,0.315,9871.0
,21.7,-10.8,0.888,,2360,70,703,49584,,0.0001,0.53,9895.0
,21.8,-10.8,0.888,,2364,70,704,49678,,0.0001,0.567,9919.0
,21.5,-11.0,0.888,,2368,70,705,49713,,0.0001,0.619,9928.0
,21.5,-11.0,0.888,,2372,70,706,49759,,0.0001,0.581,9939.0
,21.8,-11.2,0.888,,2376,70,707,49855,,0.0001,0.584,9963.0
,22.5,-11.0,0.888,,2380,70,709,49991,,0.0001,0.968,9997.0
,21.9,-11.0,0.887,,2384,70,710,50067,,0.0001,0.199,10016.0
,22.3,-12.0,0.887,,2388,70,711,50200,,0.0001,0.291,10049.0
,22.8,-12.1,0.887,,2392,70,712,50266,,0.0001,0.579,10066.0
,22.8,-12.3,0.887,,2396,70,714,50328,,0.0001,0.423,10081.0
,22.7,-13.0,0.886,,2400,70,715,50456,,0.0001,0.562,10113.0
,21.5,-13.0,0.886,,2404,70,716,50490,,0.0001,1.88,10122.0
,21.9,-13.3,0.886,,2408,70,717,50600,,0.0001,0.452,10149.0
,22.4,-13.3,0.886,,2412,70,719,50792,,0.0001,0.437,10197.0
,22.9,-14.1,0.885,,2416,70,720,50893,,0.0001,0.138,10223.0
,22.0,-13.9,0.885,,2420,70,721,50934,,0.0001,0.0345,10233.0
,22.2,-13.9,0.885,,2424,70,722,51024,,0.0001,0.566,10255.0
,21.4,-13.7,0.885,,2428,70,723,51067,,0.0001,0.893,10266.0
,21.9,-13.6,0.885,,2432,70,725,51148,,0.0001,0.288,10286.0
,22.3,-13.6,0.885,,2436,70,726,51275,,0.0001,0.579,10318.0
,23.3,-13.5,0.884,,2440,70,728,51477,,0.0001,0.25,10369.0
,23.6,-13.6,0.884,,2444,70,729,51556,,0.0001,0.783,10388.0
,22.9,-13.5,0.884,,2448,70,730,51644,,0.0001,0.542,10410.0
,23.6,-13.6,0.883,,2452,70,731,51795,,0.0001,0.288,10448.0
,23.3,-13.6,0.883,,2456,70,732,51815,,0.0001,0.201,10453.0
,23.3,-13.8,0.883,,2460,70,734,51918,,0.0001,0.857,10479.0
,23.3,-13.8,0.883,,2464,70,735,52007,,0.0001,1.02,10501.0
,24.1,-13.9,0.883,,2468,70,736,52127,,0.0001,2.4,10531.0
,24.9,-14.1,0.882,,2472,70,738,52247,,0.0001,0.405,10561.0
,24.3,-14.1,0.882,,2476,70,739,52283,,0.0001,0.594,10570.0
,23.9,-14.3,0.882,,2480,70,740,52385,,0.0001,0.405,10596.0
,23.8,-14.1,0.882,,2484,70,741,52445,,0.0001,0.282,10611.0
,23.7,-13.2,0.882,,2488,70,742,52569,,0.0001,0.364,10642.0
,23.8,-13.1,0.882,,2492,70,744,52650,,0.0001,0.153,10662.0
,23.6,-12.9,0.881,,2496,70,745,52691,,0.0001,0.791,10672.0
,22.9,-12.8,0.881,,2500,70,746,52749,,0.0001,0.699,10687.0
,24.9,-12.5,0.881,,2504,70,747,52983,,0.0001,0.472,10745.0
,24.9,-12.2,0.881,,2508,70,749,53091,,0.0001,0.631,10772.0
,23.9,-12.3,0.88,,2512,70,750,53180,,0.0001,0.594,10794.0
,23.5,-12.4,0.88,,2516,70,751,53245,,0.0001,0.86,10811.0
,24.8,-12.6,0.88,,2520,70,753,53411,,0.0001,0.402,10852.0
,25.4,-12.6,0.879,,2524,71,754,53565,,0.0001,0.75,10891.0
,26.2,-12.7,0.879,,2528,71,755,53691,,0.0001,1.99,10922.0
,26.9,-13.0,0.879,,2532,71,757,53835,,0.0001,0.318,10958.0
,26.7,-13.0,0.879,,2536,71,758,53947,,0.0001,0.444,10986.0
,25.4,-13.0,0.878,,2540,71,759,54022,,0.0001,0.0163,11005.0
,25.0,-12.9,0.878,,2544,71,760,54059,,0.0001,2.18,11014.0
,25.2,-12.9,0.878,,2548,71,761,54168,,0.0001,0.954,11041.0
,25.1,-12.8,0.878,,2552,71,763,54300,,0.0001,0.447,11074.0
,25.3,-12.8,0.878,,2556,71,764,54343,,0.0001,0.553,11085.0
,24.4,-12.7,0.878,,2560,71,765,54363,,0.0001,0.348,11090.0
,24.1,-12.7,0.878,,2564,71,766,54422,,0.0001,0.828,11105.0
,23.4,-12.5,0.877,,2568,70,767,54465,,0.0001,0.321,11116.0
,22.8,-12.3,0.877,,2572,70,768,54527,,0.0001,0.734,11131.0
,23.1,-12.6,0.877,,2576,70,769,54595,,0.0001,0.479,11148.0
,23.1,-11.8,0.877,,2580,70,770,54699,,0.0001,1.88,11174.0
,24.1,-12.2,0.877,,2584,71,772,54854,,0.0001,0.186,11213.0
,23.6,-12.8,0.876,,2588,71,773,54926,,0.0001,0.0281,11231.0
,23.1,-12.8,0.876,,2592,70,774,54965,,0.0001,0.337,11241.0
,23.5,-12.8,0.876,,2596,70,775,55044,,0.0001,0.576,11260.0
,23.4,-12.8,0.876,,2600,70,776,55089,,0.0001,0.524,11272.0
,21.7,-13.1,0.876,,2604,70,777,55156,,0.0001,0.295,11288.0
,21.5,-13.2,0.876,,2608,70,779,55243,,0.0001,0.429,11310.0
,21.1,-13.2,0.876,,2612,70,780,55287,,0.0001,0.659,11321.0
,21.2,-13.0,0.875,,2616,70,781,55364,,0.0001,0.615,11340.0
,20.1,-12.8,0.875,,2620,70,782,55419,,0.0001,0.241,11354.0
,20.5,-13.0,0.875,,2624,70,784,55619,,0.0001,0.439,11404.0
,20.4,-13.0,0.875,,2628,70,785,55728,,0.0001,0.863,11431.0
,19.6,-12.8,0.874,,2632,70,786,55792,,0.0001,0.452,11447.0
,19.6,-13.0,0.874,,2636,70,787,55911,,0.0001,0.824,11477.0
,19.5,-12.0,0.874,,2640,70,789,55968,,0.0001,0.924,11491.0
,20.6,-12.0,0.874,,2644,70,790,56118,,0.0001,0.228,11529.0
,20.5,-12.0,0.874,,2648,71,791,56216,,0.0001,1.05,11553.0
,20.5,-11.9,0.873,,2652,71,793,56348,,0.0001,1.57,11586.0
,21.1,-11.9,0.873,,2656,71,794,56449,,0.0001,0.891,11612.0
,22.4,-12.1,0.873,,2660,71,795,56600,,0.0001,0.189,11649.0
,23.1,-10.5,0.872,,2664,71,797,56728,,0.0001,0.561,11681.0
,24.1,-10.0,0.872,,2668,71,798,56871,,0.0001,2.21,11717.0
,24.9,-10.2,0.872,,2672,71,799,57015,,0.0001,0.0872,11753.0
,25.4,-9.94,0.871,,2676,71,801,57137,,0.0001,0.701,11784.0
,25.0,-10.7,0.871,,2680,71,802,57197,,0.0001,0.302,11799.0
,24.0,-10.5,0.871,,2684,71,803,57252,,0.0001,0.485,11812.0
,24.0,-10.7,0.871,,2688,71,804,57324,,0.0001,0.613,11830.0
,24.5,-9.73,0.871,,2692,71,805,57419,,0.0001,1.3,11854.0
,24.5,-9.89,0.871,,2696,71,807,57495,,0.0001,0.504,11873.0
,25.4,-9.74,0.87,,2700,71,808,57632,,0.0001,0.312,11907.0
,25.7,-9.75,0.87,,2704,71,809,57729,,0.0001,0.313,11932.0
,25.6,-8.79,0.87,,2708,71,810,57798,,0.0001,1.07,11949.0
,26.4,-8.83,0.87,,2712,71,812,57929,,0.0001,2.02,11982.0
,26.5,-8.83,0.869,,2716,71,813,58012,,0.0001,0.808,12002.0
,26.6,-8.83,0.869,,2720,71,814,58077,,0.0001,0.623,12019.0
,25.9,-8.87,0.869,,2724,71,815,58213,,0.0001,0.286,12053.0
,26.3,-8.83,0.869,,2728,71,817,58361,,0.0001,0.607,12090.0
,26.1,-8.82,0.869,,2732,71,818,58399,,0.0001,0.386,12099.0
,25.9,-8.0,0.868,,2736,71,819,58499,,0.0001,0.15,12124.0
,26.3,-9.18,0.868,,2740,71,820,58596,,0.0001,2.06,12148.0
,25.3,-9.14,0.868,,2744,71,821,58650,,0.0001,0.356,12162.0
,25.7,-9.46,0.868,,2748,71,823,58783,,0.0001,1.7,12195.0
,26.1,-9.64,0.867,,2752,71,824,58961,,0.0001,0.639,12240.0
,25.8,-8.78,0.867,,2756,71,826,59028,,0.0001,0.478,12256.0
,24.8,-8.58,0.867,,2760,71,827,59078,,0.0001,0.899,12269.0
,24.8,-9.99,0.867,,2764,71,828,59209,,0.0001,0.349,12302.0
,25.7,-10.5,0.866,,2768,71,830,59438,,0.0001,0.567,12359.0
,25.1,-10.4,0.866,,2772,71,831,59521,,0.0001,0.5,12380.0
,24.5,-10.4,0.866,,2776,71,832,59588,,0.0001,0.393,12396.0
,26.3,-10.0,0.865,,2780,71,834,59828,,0.0001,0.672,12456.0
,27.3,-10.2,0.865,,2784,71,835,59983,,0.0001,0.658,12495.0
,27.7,-10.2,0.865,,2788,71,836,60095,,0.0001,0.733,12523.0
,27.6,-10.8,0.865,,2792,71,838,60178,,0.0001,0.203,12544.0
,27.2,-10.6,0.865,,2796,71,839,60216,,0.0001,0.986,12553.0
,26.3,-10.8,0.864,,2800,71,840,60264,,0.0001,0.0352,12565.0
,28.3,-11.1,0.864,,2804,71,842,60559,,0.0001,0.268,12639.0
,28.1,-11.9,0.864,,2808,71,843,60610,,0.0001,0.622,12652.0
,27.7,-12.1,0.863,,2812,71,844,60703,,0.0001,0.913,12675.0
,27.9,-12.1,0.863,,2816,71,845,60803,,0.0001,0.0354,12700.0
,27.7,-11.9,0.863,,2820,71,846,60846,,0.0001,0.562,12711.0
,26.5,-11.7,0.863,,2824,71,847,60863,,0.0001,0.323,12715.0
,25.7,-11.5,0.863,,2828,71,848,60932,,0.0001,0.529,12732.0
,26.2,-11.7,0.863,,2832,71,850,61023,,0.0001,0.272,12755.0
,25.9,-11.3,0.863,,2836,71,851,61084,,0.0001,0.642,12770.0
,25.8,-11.1,0.862,,2840,71,852,61172,,0.0001,0.559,12792.0
,26.2,-11.5,0.862,,2844,71,853,61272,,0.0001,0.702,12817.0
,26.7,-11.2,0.862,,2848,71,855,61452,,0.0001,0.171,12862.0
,26.0,-11.0,0.861,,2852,71,856,61560,,0.0001,0.407,12889.0
,27.0,-11.9,0.861,,2856,71,858,61731,,0.0001,0.448,12932.0
,27.1,-10.9,0.861,,2860,71,859,61790,,0.0001,0.515,12947.0
,26.0,-11.0,0.861,,2864,71,860,61810,,0.0001,0.312,12952.0
,24.1,-10.9,0.861,,2868,71,861,61850,,0.0001,1.1,12962.0
,23.8,-10.9,0.861,,2872,71,862,61898,,0.0001,1.0,12974.0
,24.4,-11.1,0.86,,2876,71,863,62028,,0.0001,0.645,13006.0
,22.8,-11.6,0.86,,2880,71,864,62111,,0.0001,0.547,13027.0
,21.9,-11.2,0.86,,2884,71,865,62174,,0.0001,0.578,13043.0
,22.4,-11.1,0.86,,2888,71,867,62336,,0.0001,1.51,13083.0
,23.1,-11.5,0.859,,2892,71,868,62490,,0.0001,0.558,13122.0
,23.9,-11.7,0.859,,2896,71,870,62603,,0.0001,0.707,13150.0
,23.8,-11.7,0.859,,2900,71,871,62643,,0.0001,0.6,13160.0
,21.5,-11.3,0.859,,2904,71,872,62709,,0.0001,0.639,13177.0
,23.3,-11.4,0.858,,2908,72,874,62937,,0.0001,0.634,13234.0
,23.0,-10.3,0.858,,2912,71,875,63001,,0.0001,0.663,13250.0
,22.6,-10.3,0.858,,2916,71,876,63059,,0.0001,0.867,13264.0
,23.4,-10.7,0.858,,2920,71,877,63191,,0.0001,0.177,13297.0
,23.7,-10.7,0.858,,2924,71,878,63234,,0.0001,0.622,13308.0
,24.9,-10.9,0.857,,2928,72,880,63420,,0.0001,0.312,13354.0
,24.8,-10.7,0.857,,2932,72,881,63500,,0.0001,0.701,13374.0
,25.0,-11.7,0.857,,2936,72,882,63580,,0.0001,0.732,13394.0
,25.0,-11.5,0.857,,2940,72,884,63672,,0.0001,0.539,13417.0
,24.7,-11.2,0.857,,2944,72,885,63744,,0.0001,0.0494,13435.0
,23.4,-11.1,0.856,,2948,71,886,63792,,0.0001,0.246,13447.0
,23.3,-11.3,0.856,,2952,71,887,63890,,0.0001,0.443,13472.0
