rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,avg_fruit,avg_decayfruit,avg_enemyfruit,train/,learning_rate,loss,n_updates
,24.8,-26.1,0.736,,4764,76,1442,110975,,,,,0.0003,0.456,22743.0
,24.7,-26.1,0.736,,4768,76,1443,111079,,,,,0.0003,0.846,22769.0
,24.4,-26.1,0.736,,4772,76,1444,111118,,,,,0.0003,1.21,22779.0
,24.2,-26.1,0.736,,4776,76,1445,111249,,,,,0.0003,0.513,22812.0
,24.8,-26.1,0.736,,4780,76,1446,111338,,,,,0.0003,2.32,22834.0
,25.9,-25.6,0.735,,4784,76,1448,111510,,,,,0.0003,0.889,22877.0
,26.4,-24.4,0.735,,4788,77,1449,111649,,,,,0.0003,1.09,22912.0
,26.6,-24.4,0.735,,4792,77,1450,111745,,,,,0.0003,0.513,22936.0
,27.1,-24.1,0.734,,4796,77,1452,111900,,,,,0.0003,1.02,22974.0
,25.8,-24.1,0.734,,4800,77,1453,111997,,,,,0.0003,2.19,22999.0
,26.6,-21.1,0.734,,4804,77,1454,112086,,,,,0.0003,1.45,23021.0
,26.8,-21.1,0.734,,4808,77,1455,112154,,,,,0.0003,0.243,23038.0
,28.0,-20.8,0.733,,4812,77,1457,112296,,,,,0.0003,1.63,23073.0
,28.1,-20.8,0.733,,4816,77,1458,112393,,,,,0.0003,1.41,23098.0
,28.8,-20.5,0.732,,4820,77,1460,112657,,,,,0.0003,0.659,23164.0
,28.4,-20.5,0.732,,4824,77,1461,112752,,,,,0.0003,1.47,23187.0
,29.0,-20.2,0.732,,4828,77,1462,112902,,,,,0.0003,0.711,23225.0
,29.4,-20.2,0.731,,4832,77,1464,113123,,,,,0.0003,1.43,23280.0
,29.9,-20.2,0.731,,4836,77,1465,113221,,,,,0.0003,1.06,23305.0
,30.2,-20.2,0.731,,4840,77,1466,113296,,,,,0.0003,1.38,23323.0
,29.6,-20.2,0.731,,4844,77,1467,113371,,,,,0.0003,0.435,23342.0
,30.2,-20.2,0.731,,4848,77,1469,113454,,,,,0.0003,1.98,23363.0
,30.4,-20.2,0.73,,4852,77,1470,113580,,,,,0.0003,0.682,23394.0
,30.1,-21.4,0.73,,4856,77,1471,113601,,,,,0.0003,1.26,23400.0
,30.1,-20.8,0.73,,4860,77,1472,113792,,,,,0.0003,0.498,23447.0
,29.7,-20.5,0.729,,4864,77,1474,113949,,,,,0.0003,1.75,23487.0
,29.3,-20.5,0.729,,4868,77,1475,114010,,,,,0.0003,1.29,23502.0
,30.5,-20.5,0.729,,4872,77,1476,114171,,,,,0.0003,1.8,23542.0
,30.9,-20.8,0.728,,4876,77,1478,114341,,,,,0.0003,1.08,23585.0
,31.9,-19.9,0.728,,4880,77,1479,114523,,,,,0.0003,0.758,23630.0
,30.9,-20.5,0.728,,4884,77,1481,114598,,,,,0.0003,0.619,23649.0
,30.9,-21.7,0.727,,4888,77,1482,114741,,,,,0.0003,0.436,23685.0
,30.5,-21.7,0.727,,4892,77,1483,114791,,,,,0.0003,1.3,23697.0
,30.3,-21.7,0.727,,4896,77,1484,114926,,,,,0.0003,0.627,23731.0
,30.5,-21.7,0.727,,4900,77,1486,115043,,,,,0.0003,0.475,23760.0
,31.2,-25.3,0.726,,4904,77,1487,115204,,,,,0.0003,0.603,23800.0
,32.1,-25.6,0.726,,4908,77,1489,115368,,,,,0.0003,0.703,23841.0
,31.3,-25.9,0.726,,4912,77,1490,115428,,,,,0.0003,0.47,23856.0
,31.6,-26.2,0.726,,4916,77,1491,115553,,,,,0.0003,0.923,23888.0
,29.8,-26.5,0.725,,4920,77,1492,115636,,,,,0.0003,1.42,23908.0
,29.4,-26.5,0.725,,4924,77,1493,115694,,,,,0.0003,1.56,23923.0
,28.5,-26.5,0.725,,4928,77,1494,115755,,,,,0.0003,0.0853,23938.0
,27.2,-25.9,0.725,,4932,77,1496,115841,,,,,0.0003,1.67,23960.0
,27.5,-25.9,0.725,,4936,77,1497,115974,,,,,0.0003,0.485,23993.0
,27.4,-25.9,0.724,,4940,77,1498,116036,,,,,0.0003,0.505,24008.0
,27.4,-25.9,0.724,,4944,77,1499,116110,,,,,0.0003,0.907,24027.0
,27.8,-25.9,0.724,,4948,77,1501,116238,,,,,0.0003,0.614,24059.0
,28.4,-25.6,0.724,,4952,77,1502,116417,,,,,0.0003,0.865,24104.0
,29.6,-25.9,0.723,,4956,77,1504,116557,,,,,0.0003,0.609,24139.0
,30.0,-25.9,0.723,,4960,77,1505,116788,,,,,0.0003,0.674,24196.0
,30.4,-25.9,0.722,,4964,77,1507,116984,,,,,0.0003,0.826,24245.0
,30.1,-25.9,0.722,,4968,77,1508,117022,,,,,0.0003,2.27,24255.0
,29.1,-25.9,0.722,,4972,77,1509,117080,,,,,0.0003,1.31,24269.0
,28.9,-25.9,0.722,,4976,77,1510,117236,,,,,0.0003,1.01,24308.0
,27.8,-26.8,0.721,,4980,77,1511,117304,,,,,0.0003,0.854,24325.0
,27.4,-27.1,0.721,,4984,77,1512,117340,,,,,0.0003,0.871,24334.0
,29.1,-27.1,0.721,,4988,77,1514,117653,,,,,0.0003,1.32,24413.0
,29.6,-27.1,0.72,,4992,77,1515,117747,,,,,0.0003,2.19,24436.0
,29.1,-27.1,0.72,,4996,77,1517,117834,,,,,0.0003,1.75,24458.0
,29.9,-27.4,0.72,,5000,77,1518,118029,,,,,0.0003,1.8,24507.0
,28.8,-26.8,0.72,,5004,77,1519,118087,,,,,0.0003,1.71,24521.0
,28.2,-27.7,0.719,,5008,77,1520,118189,,,,,0.0003,1.89,24547.0
,28.6,-26.5,0.719,,5012,77,1522,118291,,,,,0.0003,0.634,24572.0
,28.6,-26.5,0.719,,5016,77,1523,118416,,,,,0.0003,0.839,24603.0
,29.4,-26.8,0.718,,5020,77,1524,118577,,,,,0.0003,1.2,24644.0
,30.0,-26.5,0.718,,5024,77,1526,118692,,,,,0.0003,0.719,24672.0
,30.1,-25.3,0.718,,5028,77,1527,118763,,,,,0.0003,0.934,24690.0
,30.5,-25.9,0.718,,5032,77,1528,118888,,,,,0.0003,1.62,24721.0
,29.6,-25.6,0.718,,5036,77,1529,118939,,,,,0.0003,1.44,24734.0
,29.7,-25.6,0.717,,5040,77,1530,119005,,,,,0.0003,1.34,24751.0
,30.2,-25.6,0.717,,5044,77,1532,119131,,,,,0.0003,0.606,24782.0
,30.0,-25.6,0.717,,5048,77,1533,119236,,,,,0.0003,0.44,24808.0
,29.6,-26.2,0.716,,5052,77,1534,119380,,,,,0.0003,0.662,24844.0
,29.3,-25.9,0.716,,5056,77,1536,119488,,,,,0.0003,0.893,24871.0
,29.8,-26.5,0.716,,5060,77,1537,119769,,,,,0.0003,1.3,24942.0
,29.2,-25.3,0.715,,5064,77,1539,119900,0.0,0.0,0.0,,0.0003,0.66,24974.0
,29.8,-25.3,0.715,,5068,77,1540,120006,,,,,0.0003,2.34,25001.0
,30.1,-25.6,0.715,,5072,77,1541,120094,,,,,0.0003,0.736,25023.0
,29.8,-25.3,0.714,,5076,77,1542,120212,,,,,0.0003,1.59,25052.0
,30.3,-25.3,0.714,,5080,77,1544,120331,,,,,0.0003,1.39,25082.0
,30.8,-25.0,0.714,,5084,77,1545,120422,,,,,0.0003,0.701,25105.0
,29.4,-24.7,0.714,,5088,77,1546,120589,,,,,0.0003,1.1,25147.0
,29.1,-25.0,0.713,,5092,77,1547,120652,,,,,0.0003,1.45,25162.0
,29.8,-25.3,0.713,,5096,77,1549,120816,,,,,0.0003,0.719,25203.0
,28.6,-23.5,0.713,,5100,77,1550,120891,,,,,0.0003,0.903,25222.0
,29.6,-22.3,0.713,,5104,78,1551,121051,,,,,0.0003,0.9,25262.0
,30.3,-21.1,0.712,,5108,78,1553,121219,,,,,0.0003,0.68,25304.0
,29.9,-22.3,0.712,,5112,78,1554,121279,,,,,0.0003,1.04,25319.0
,29.5,-21.7,0.712,,5116,78,1555,121366,,,,,0.0003,0.839,25341.0
,28.7,-21.1,0.712,,5120,78,1556,121450,,,,,0.0003,0.839,25362.0
,30.1,-21.7,0.711,,5124,78,1558,121700,,,,,0.0003,1.07,25424.0
,30.7,-23.2,0.711,,5128,78,1559,121830,,,,,0.0003,3.19,25457.0
,30.3,-22.9,0.71,,5132,78,1560,121918,,,,,0.0003,0.675,25479.0
,31.8,-22.3,0.71,,5136,78,1562,122115,,,,,0.0003,1.77,25528.0
,31.6,-22.6,0.71,,5140,78,1563,122164,,,,,0.0003,2.22,25540.0
,33.0,-21.4,0.709,,5144,78,1565,122427,,,,,0.0003,0.866,25606.0
,32.6,-21.7,0.709,,5148,78,1566,122499,,,,,0.0003,0.942,25624.0
,31.8,-19.9,0.709,,5152,78,1567,122557,,,,,0.0003,0.684,25639.0
,32.2,-19.9,0.709,,5156,78,1568,122704,,,,,0.0003,1.83,25675.0
,32.2,-19.9,0.708,,5160,78,1570,122994,,,,,0.0003,1.23,25748.0
,32.1,-21.1,0.708,,5164,78,1571,123108,,,,,0.0003,1.34,25776.0
,32.2,-21.4,0.707,,5168,78,1573,123226,,,,,0.0003,1.42,25806.0
,32.2,-21.1,0.707,,5172,78,1574,123313,,,,,0.0003,0.641,25828.0
,31.8,-21.4,0.707,,5176,78,1575,123395,,,,,0.0003,0.609,25848.0
,31.4,-19.9,0.707,,5180,78,1576,123474,,,,,0.0003,0.646,25868.0
,31.7,-19.9,0.706,,5184,78,1578,123591,,,,,0.0003,1.03,25897.0
,30.5,-20.2,0.706,,5188,78,1579,123643,,,,,0.0003,1.04,25910.0
,31.1,-20.8,0.706,,5192,78,1580,123758,,,,,0.0003,0.656,25939.0
,30.5,-20.2,0.706,,5196,78,1581,123864,,,,,0.0003,1.63,25965.0
,31.1,-22.0,0.706,,5200,78,1582,124000,,,,,0.0003,0.758,25999.0
,31.8,-23.2,0.705,,5204,78,1584,124232,,,,,0.0003,0.244,26057.0
,31.3,-23.2,0.705,,5208,78,1585,124351,,,,,0.0003,0.888,26087.0
,31.9,-23.8,0.704,,5212,78,1587,124466,,,,,0.0003,0.927,26116.0
,31.6,-24.4,0.704,,5216,78,1588,124525,,,,,0.0003,1.39,26131.0
,31.4,-24.4,0.704,,5220,78,1589,124587,,,,,0.0003,0.65,26146.0
,30.0,-24.1,0.704,,5224,78,1590,124696,,,,,0.0003,1.04,26173.0
,29.3,-23.8,0.704,,5228,78,1591,124761,,,,,0.0003,1.66,26190.0
,29.8,-24.1,0.703,,5232,78,1593,124893,,,,,0.0003,0.57,26223.0
,30.2,-25.3,0.703,,5236,78,1594,125135,,,,,0.0003,1.75,26283.0
,31.1,-25.0,0.702,,5240,78,1596,125274,,,,,0.0003,0.724,26318.0
,29.0,-26.2,0.702,,5244,78,1597,125326,,,,,0.0003,0.641,26331.0
,30.6,-26.5,0.702,,5248,78,1598,125559,,,,,0.0003,1.38,26389.0
,32.3,-28.0,0.701,,5252,78,1600,125791,,,,,0.0003,1.76,26447.0
,31.4,-28.0,0.701,,5256,78,1601,125841,,,,,0.0003,0.88,26460.0
,30.3,-27.7,0.701,,5260,78,1602,126023,,,,,0.0003,0.254,26505.0
,30.1,-27.7,0.7,,5264,78,1604,126120,,,,,0.0003,1.29,26529.0
,30.3,-27.4,0.7,,5268,78,1605,126253,,,,,0.0003,1.63,26563.0
,31.2,-27.7,0.7,,5272,78,1607,126435,,,,,0.0003,0.953,26608.0
,31.5,-26.2,0.699,,5276,78,1608,126542,,,,,0.0003,1.54,26635.0
,31.8,-26.8,0.699,,5280,78,1609,126650,,,,,0.0003,0.899,26662.0
,31.7,-26.2,0.699,,5284,78,1610,126763,,,,,0.0003,1.13,26690.0
,32.3,-25.9,0.699,,5288,78,1612,126875,,,,,0.0003,1.08,26718.0
,32.6,-25.0,0.698,,5292,78,1613,127023,,,,,0.0003,1.06,26755.0
,33.5,-25.0,0.698,,5296,78,1615,127209,,,,,0.0003,0.99,26802.0
,33.7,-25.0,0.697,,5300,78,1616,127371,,,,,0.0003,0.685,26842.0
,32.1,-25.0,0.697,,5304,78,1617,127445,,,,,0.0003,0.333,26861.0
,31.9,-25.0,0.697,,5308,78,1618,127539,,,,,0.0003,0.627,26884.0
,31.6,-24.4,0.697,,5312,78,1620,127622,,,,,0.0003,0.537,26905.0
,31.9,-24.1,0.697,,5316,78,1621,127718,,,,,0.0003,1.34,26929.0
,32.4,-23.2,0.696,,5320,78,1622,127824,,,,,0.0003,1.27,26955.0
,32.7,-23.5,0.696,,5324,78,1623,127967,,,,,0.0003,0.635,26991.0
,33.0,-22.6,0.696,,5328,78,1625,128062,,,,,0.0003,0.648,27015.0
,32.5,-22.3,0.696,,5332,78,1626,128147,,,,,0.0003,1.5,27036.0
,30.5,-22.0,0.696,,5336,78,1627,128187,,,,,0.0003,0.949,27046.0
,29.6,-22.0,0.695,,5340,78,1628,128237,,,,,0.0003,0.728,27059.0
,30.9,-22.0,0.695,,5344,78,1629,128414,,,,,0.0003,0.707,27103.0
,28.9,-21.4,0.695,,5348,78,1630,128444,,,,,0.0003,1.25,27110.0
,27.1,-21.4,0.695,,5352,78,1632,128499,,,,,0.0003,2.29,27124.0
,27.4,-21.4,0.695,,5356,78,1633,128582,,,,,0.0003,1.34,27145.0
,26.8,-21.1,0.694,,5360,78,1634,128700,,,,,0.0003,1.16,27174.0
,26.7,-21.1,0.694,,5364,78,1635,128793,,,,,0.0003,0.224,27198.0
,26.2,-21.1,0.694,,5368,78,1636,128878,,,,,0.0003,1.46,27219.0
,26.2,-20.8,0.694,,5372,78,1638,129052,,,,,0.0003,0.985,27262.0
,25.4,-22.6,0.693,,5376,78,1639,129086,,,,,0.0003,0.478,27271.0
,26.4,-23.2,0.693,,5380,78,1640,129288,,,,,0.0003,1.01,27321.0
,27.1,-23.8,0.692,,5384,78,1642,129475,,,,,0.0003,0.883,27368.0
,27.3,-23.8,0.692,,5388,78,1643,129602,,,,,0.0003,1.46,27400.0
,27.2,-24.1,0.692,,5392,78,1645,129747,,,,,0.0003,0.283,27436.0
,25.9,-24.4,0.692,,5396,78,1646,129804,,,,,0.0003,0.636,27450.0
,26.3,-23.2,0.691,,5400,78,1647,129999,0.0,0.0,0.0,,0.0003,0.946,27499.0
,26.4,-23.2,0.691,,5404,78,1648,130081,,,,,0.0003,0.082,27520.0
,26.9,-23.2,0.691,,5408,78,1650,130227,,,,,0.0003,0.741,27556.0
,27.6,-22.9,0.69,,5412,78,1651,130387,,,,,0.0003,0.0332,27596.0
,29.0,-22.0,0.69,,5416,78,1653,130617,,,,,0.0003,0.637,27654.0
,28.7,-21.4,0.69,,5420,78,1654,130697,,,,,0.0003,1.92,27674.0
,28.5,-21.1,0.689,,5424,78,1655,130815,,,,,0.0003,2.21,27703.0
,28.4,-21.7,0.689,,5428,78,1657,130905,,,,,0.0003,0.827,27726.0
,29.1,-22.3,0.689,,5432,79,1658,131054,,,,,0.0003,0.809,27763.0
,29.6,-22.3,0.689,,5436,79,1659,131151,,,,,0.0003,0.545,27787.0
,31.1,-22.0,0.688,,5440,79,1661,131348,,,,,0.0003,1.13,27836.0
,30.8,-22.3,0.688,,5444,79,1662,131492,,,,,0.0003,1.34,27872.0
,32.4,-22.3,0.687,,5448,79,1664,131683,,,,,0.0003,0.821,27920.0
,33.1,-22.3,0.687,,5452,79,1665,131810,,,,,0.0003,1.1,27952.0
,34.5,-22.3,0.686,,5456,79,1666,132028,,,,,0.0003,1.24,28006.0
,34.4,-22.9,0.686,,5460,79,1668,132143,,,,,0.0003,1.06,28035.0
,33.8,-22.9,0.686,,5464,79,1669,132171,,,,,0.0003,0.265,28042.0
,34.6,-22.9,0.686,,5468,79,1670,132339,,,,,0.0003,0.465,28084.0
,34.1,-23.5,0.685,,5472,79,1672,132459,,,,,0.0003,1.33,28114.0
,34.5,-22.9,0.685,,5476,79,1673,132535,,,,,0.0003,0.703,28133.0
,34.2,-23.2,0.685,,5480,79,1674,132706,,,,,0.0003,1.11,28176.0
,33.3,-22.9,0.685,,5484,79,1675,132808,,,,,0.0003,1.49,28201.0
,33.1,-23.2,0.684,,5488,79,1677,132915,,,,,0.0003,0.519,28228.0
,32.5,-22.9,0.684,,5492,79,1678,132999,,,,,0.0003,1.29,28249.0
,34.7,-22.9,0.683,,5496,79,1680,133271,,,,,0.0003,0.758,28317.0
,33.7,-23.8,0.683,,5500,79,1681,133366,,,,,0.0003,0.659,28341.0
,34.9,-22.6,0.683,,5504,79,1683,133570,,,,,0.0003,0.525,28392.0
,34.5,-22.6,0.683,,5508,79,1684,133673,,,,,0.0003,0.847,28418.0
,33.6,-22.9,0.682,,5512,79,1685,133749,,,,,0.0003,1.02,28437.0
,32.7,-23.5,0.682,,5516,79,1686,133887,,,,,0.0003,1.75,28471.0
,33.4,-25.3,0.682,,5520,79,1688,134041,,,,,0.0003,0.871,28510.0
,34.0,-25.0,0.681,,5524,79,1689,134219,,,,,0.0003,0.9,28554.0
,34.0,-24.1,0.681,,5528,79,1690,134302,,,,,0.0003,1.9,28575.0
,33.5,-23.5,0.681,,5532,79,1692,134404,,,,,0.0003,1.58,28600.0
,33.2,-23.5,0.681,,5536,79,1693,134472,,,,,0.0003,1.41,28617.0
,34.3,-23.2,0.68,,5540,79,1695,134782,,,,,0.0003,1.31,28695.0
,34.5,-22.6,0.68,,5544,79,1696,134943,,,,,0.0003,1.11,28735.0
,33.6,-22.6,0.679,,5548,79,1697,135039,,,,,0.0003,0.678,28759.0
,32.8,-22.6,0.679,,5552,79,1698,135085,,,,,0.0003,1.44,28771.0
,32.2,-23.2,0.679,,5556,79,1700,135250,,,,,0.0003,1.56,28812.0
,32.3,-22.9,0.678,,5560,79,1701,135377,,,,,0.0003,1.2,28844.0
,32.9,-22.9,0.678,,5564,79,1702,135459,,,,,0.0003,1.05,28864.0
,32.7,-23.2,0.678,,5568,79,1704,135607,,,,,0.0003,0.675,28901.0
,33.0,-22.9,0.678,,5572,79,1705,135754,,,,,0.0003,0.886,28938.0
,33.4,-21.7,0.677,,5576,79,1707,135877,,,,,0.0003,1.15,28969.0
,33.8,-21.7,0.677,,5580,79,1708,136088,,,,,0.0003,0.731,29021.0
,33.6,-22.0,0.677,,5584,79,1709,136169,,,,,0.0003,1.47,29042.0
,34.6,-22.0,0.676,,5588,79,1711,136375,,,,,0.0003,0.729,29093.0
,34.5,-22.0,0.676,,5592,79,1712,136452,,,,,0.0003,1.44,29112.0
,32.8,-21.7,0.676,,5596,79,1713,136547,,,,,0.0003,1.27,29136.0
,32.0,-21.7,0.676,,5600,79,1714,136565,,,,,0.0003,1.02,29141.0
,31.2,-22.6,0.675,,5604,79,1716,136693,,,,,0.0003,1.09,29173.0
,32.3,-23.2,0.675,,5608,79,1717,136905,,,,,0.0003,1.43,29226.0
,32.7,-23.2,0.675,,5612,79,1719,137023,,,,,0.0003,0.698,29255.0
,32.7,-23.8,0.674,,5616,79,1720,137157,,,,,0.0003,1.31,29289.0
,31.8,-23.5,0.674,,5620,79,1721,137220,,,,,0.0003,0.92,29304.0
,32.4,-23.8,0.674,,5624,79,1723,137461,,,,,0.0003,0.449,29365.0
,32.4,-25.3,0.673,,5628,79,1724,137542,,,,,0.0003,0.9,29385.0
,32.5,-25.0,0.673,,5632,79,1726,137650,,,,,0.0003,2.59,29412.0
,33.3,-25.0,0.673,,5636,79,1727,137801,,,,,0.0003,0.635,29450.0
,30.8,-25.3,0.673,,5640,79,1728,137863,,,,,0.0003,1.08,29465.0
,29.7,-25.6,0.672,,5644,79,1729,137915,,,,,0.0003,0.895,29478.0
,30.2,-25.3,0.672,,5648,79,1731,138058,,,,,0.0003,1.24,29514.0
,30.2,-25.3,0.672,,5652,79,1732,138108,,,,,0.0003,0.054,29526.0
,30.7,-24.7,0.671,,5656,79,1734,138323,,,,,0.0003,1.05,29580.0
,30.2,-24.7,0.671,,5660,79,1735,138399,,,,,0.0003,1.24,29599.0
,30.3,-24.7,0.671,,5664,79,1736,138493,,,,,0.0003,2.31,29623.0
,30.7,-24.4,0.671,,5668,79,1738,138677,,,,,0.0003,1.36,29669.0
,30.8,-24.1,0.67,,5672,79,1739,138836,,,,,0.0003,0.698,29708.0
,30.1,-25.3,0.67,,5676,79,1740,138886,,,,,0.0003,2.27,29721.0
,29.1,-24.7,0.67,,5680,79,1741,138994,,,,,0.0003,0.666,29748.0
,28.6,-24.7,0.67,,5684,79,1743,139029,,,,,0.0003,0.49,29757.0
,27.4,-24.7,0.67,,5688,79,1744,139111,,,,,0.0003,0.895,29777.0
,29.1,-24.4,0.669,,5692,79,1745,139362,,,,,0.0003,0.727,29840.0
,28.8,-24.1,0.669,,5696,79,1747,139423,,,,,0.0003,0.712,29855.0
,29.4,-24.1,0.669,,5700,79,1748,139505,,,,,0.0003,1.13,29876.0
,29.4,-24.7,0.668,,5704,79,1749,139628,,,,,0.0003,0.906,29906.0
,28.1,-24.1,0.668,,5708,79,1750,139717,,,,,0.0003,1.47,29929.0
,27.8,-22.6,0.668,,5712,79,1752,139805,,,,,0.0003,0.672,29951.0
,27.2,-22.3,0.668,,5716,79,1753,139878,,,,,0.0003,0.433,29969.0
,27.4,-22.6,0.668,,5720,79,1754,139961,0.0,0.0,0.0,,0.0003,1.64,29990.0
,27.2,-22.9,0.667,,5724,79,1756,140183,,,,,0.0003,1.45,30045.0
,28.5,-22.0,0.667,,5728,79,1757,140395,,,,,0.0003,0.256,30098.0
,28.3,-22.3,0.666,,5732,79,1759,140481,,,,,0.0003,0.466,30120.0
,28.6,-22.3,0.666,,5736,79,1760,140666,,,,,0.0003,1.51,30166.0
,28.4,-22.6,0.666,,5740,79,1761,140702,,,,,0.0003,0.241,30175.0
,29.0,-21.1,0.666,,5744,79,1763,140811,,,,,0.0003,0.407,30202.0
,28.8,-21.7,0.665,,5748,79,1764,140939,,,,,0.0003,0.455,30234.0
,29.7,-22.0,0.665,,5752,79,1765,141082,,,,,0.0003,1.42,30270.0
,29.4,-22.0,0.665,,5756,79,1767,141260,,,,,0.0003,0.43,30314.0
,29.7,-22.6,0.664,,5760,79,1768,141371,,,,,0.0003,0.888,30342.0
,30.7,-23.2,0.664,,5764,79,1770,141563,,,,,0.0003,1.03,30390.0
,30.4,-23.2,0.663,,5768,79,1771,141718,,,,,0.0003,1.7,30429.0
,29.2,-23.2,0.663,,5772,79,1772,141757,,,,,0.0003,0.671,30439.0
,31.9,-23.8,0.663,,5776,80,1775,142080,,,,,0.0003,1.65,30519.0
,31.2,-24.7,0.662,,5780,80,1776,142113,,,,,0.0003,0.932,30528.0
,31.9,-24.7,0.662,,5784,80,1777,142219,,,,,0.0003,0.832,30554.0
,31.9,-24.7,0.662,,5788,80,1778,142303,,,,,0.0003,0.678,30575.0
,30.1,-25.0,0.662,,5792,79,1779,142376,,,,,0.0003,0.638,30593.0
,30.3,-25.6,0.662,,5796,79,1781,142454,,,,,0.0003,1.17,30613.0
,30.4,-25.9,0.661,,5800,79,1782,142540,,,,,0.0003,0.303,30634.0
,30.4,-25.6,0.661,,5804,79,1783,142670,,,,,0.0003,0.214,30667.0
,30.7,-25.6,0.661,,5808,79,1784,142783,,,,,0.0003,0.838,30695.0
,30.6,-27.1,0.661,,5812,79,1786,142860,,,,,0.0003,0.682,30714.0
,31.4,-27.4,0.66,,5816,80,1787,143018,,,,,0.0003,2.43,30754.0
,31.9,-27.4,0.66,,5820,80,1788,143154,,,,,0.0003,0.673,30788.0
,31.4,-26.8,0.66,,5824,80,1790,143328,,,,,0.0003,1.05,30831.0
,30.8,-27.7,0.659,,5828,80,1791,143477,,,,,0.0003,1.91,30869.0
,31.7,-28.3,0.659,,5832,80,1793,143654,,,,,0.0003,1.58,30913.0
,30.6,-28.3,0.659,,5836,80,1794,143724,,,,,0.0003,1.12,30930.0
,30.7,-28.3,0.659,,5840,80,1795,143768,,,,,0.0003,0.907,30941.0
,30.7,-29.8,0.658,,5844,80,1796,143881,,,,,0.0003,1.12,30970.0
,30.9,-29.2,0.658,,5848,80,1798,144033,,,,,0.0003,1.53,31008.0
,30.7,-28.9,0.658,,5852,80,1799,144152,,,,,0.0003,1.7,31037.0
,29.5,-29.2,0.658,,5856,80,1800,144208,,,,,0.0003,1.76,31051.0
,28.9,-28.6,0.657,,5860,80,1801,144265,,,,,0.0003,0.332,31066.0
,27.5,-28.0,0.657,,5864,80,1802,144310,,,,,0.0003,0.793,31077.0
,27.0,-28.0,0.657,,5868,80,1803,144416,,,,,0.0003,0.329,31103.0
,27.5,-28.3,0.657,,5872,80,1805,144510,,,,,0.0003,0.92,31127.0
,24.8,-27.6,0.657,,5876,80,1806,144555,,,,,0.0003,0.872,31138.0
,25.3,-27.4,0.656,,5880,80,1807,144640,,,,,0.0003,0.464,31159.0
,24.9,-27.3,0.656,,5884,80,1808,144712,,,,,0.0003,1.05,31177.0
,24.8,-27.0,0.656,,5888,80,1809,144782,,,,,0.0003,1.28,31195.0
,25.1,-27.7,0.656,,5892,80,1810,144885,,,,,0.0003,0.669,31221.0
,25.2,-27.7,0.656,,5896,80,1812,144979,,,,,0.0003,0.938,31244.0
,25.0,-27.7,0.656,,5900,79,1813,145043,,,,,0.0003,0.2,31260.0
,25.4,-27.7,0.655,,5904,80,1814,145210,,,,,0.0003,1.19,31302.0
,25.6,-27.7,0.655,,5908,80,1816,145345,,,,,0.0003,1.43,31336.0
,26.2,-27.7,0.654,,5912,80,1817,145480,,,,,0.0003,1.09,31369.0
,25.3,-27.1,0.654,,5916,80,1818,145547,,,,,0.0003,0.694,31386.0
,24.8,-26.7,0.654,,5920,80,1819,145630,,,,,0.0003,1.3,31407.0
,23.9,-27.0,0.654,,5924,80,1821,145720,,,,,0.0003,0.922,31429.0
,23.1,-26.7,0.654,,5928,80,1822,145782,,,,,0.0003,1.49,31445.0
,22.6,-26.4,0.653,,5932,80,1823,145916,,,,,0.0003,1.36,31478.0
,22.6,-26.1,0.653,,5936,79,1824,145986,,,,,0.0003,0.864,31496.0
,22.9,-26.4,0.653,,5940,79,1826,146060,,,,,0.0003,0.743,31514.0
,22.4,-26.4,0.653,,5944,79,1827,146117,,,,,0.0003,1.96,31529.0
,22.3,-25.2,0.653,,5948,79,1828,146262,,,,,0.0003,1.47,31565.0
,22.1,-24.6,0.652,,5952,79,1830,146361,,,,,0.0003,1.3,31590.0
,22.1,-24.6,0.652,,5956,79,1831,146414,,,,,0.0003,1.41,31603.0
,24.8,-24.6,0.651,,5960,80,1833,146748,,,,,0.0003,1.06,31686.0
,25.2,-24.4,0.651,,5964,80,1834,146828,,,,,0.0003,1.48,31706.0
,25.4,-24.1,0.651,,5968,80,1835,146954,,,,,0.0003,1.18,31738.0
,24.9,-23.7,0.651,,5972,80,1836,147004,,,,,0.0003,1.03,31750.0
,25.6,-22.9,0.651,,5976,80,1838,147116,,,,,0.0003,0.983,31778.0
,25.8,-22.9,0.65,,5980,80,1839,147215,,,,,0.0003,0.873,31803.0
,25.7,-22.9,0.65,,5984,80,1840,147284,,,,,0.0003,0.701,31820.0
,26.1,-23.5,0.65,,5988,80,1841,147392,,,,,0.0003,0.497,31847.0
,26.6,-22.9,0.65,,5992,80,1843,147546,,,,,0.0003,2.0,31886.0
,27.0,-22.9,0.649,,5996,80,1844,147680,,,,,0.0003,1.19,31919.0
,27.6,-22.6,0.649,,6000,80,1845,147804,,,,,0.0003,0.634,31950.0
,27.6,-22.9,0.649,,6004,80,1847,147970,,,,,0.0003,0.45,31992.0
,26.6,-22.9,0.648,,6008,80,1848,148009,,,,,0.0003,0.497,32002.0
,27.4,-22.0,0.648,,6012,80,1849,148215,,,,,0.0003,1.22,32053.0
,27.9,-21.7,0.648,,6016,80,1851,148335,,,,,0.0003,1.21,32083.0
,28.1,-21.7,0.647,,6020,80,1852,148440,,,,,0.0003,0.883,32109.0
